file_path,domain,category,i18n_count,hardcoded_count,legacy_bundle_count,has_fmt_taglib
src/main/webapp/mcedt/addUpload.jsp,mcedt,none,0,5,0,yes
src/main/webapp/mcedt/error.jsp,mcedt,none,0,0,0,yes
src/main/webapp/mcedt/head-includes.jsp,mcedt,none,0,0,0,no
src/main/webapp/mcedt/index.jsp,mcedt,none,0,11,0,yes
src/main/webapp/mcedt/mailbox/addUpload.jsp,mcedt,none,0,2,0,yes
src/main/webapp/mcedt/mailbox/changepass.jsp,mcedt,partial,2,4,2,yes
src/main/webapp/mcedt/mailbox/download.jsp,mcedt,none,0,7,0,yes
src/main/webapp/mcedt/mailbox/head-includes.jsp,mcedt,none,0,0,0,no
src/main/webapp/mcedt/mailbox/index.jsp,mcedt,none,0,0,0,yes
src/main/webapp/mcedt/mailbox/sent.jsp,mcedt,none,0,20,0,yes
src/main/webapp/mcedt/mailbox/spinner.jsp,mcedt,none,0,0,0,no
src/main/webapp/mcedt/mailbox/upload.jsp,mcedt,none,0,8,0,yes
src/main/webapp/mcedt/messages.jsp,mcedt,none,0,0,0,yes
src/main/webapp/mcedt/update.jsp,mcedt,none,0,3,0,yes
src/main/webapp/mcedt/updateUpload.jsp,mcedt,none,0,4,0,yes
src/main/webapp/mcedt/uploads.jsp,mcedt,none,0,8,0,yes
src/main/webapp/messenger/AdjustAttachments.jsp,messenger,none,0,0,0,yes
src/main/webapp/messenger/CreateMessage.jsp,messenger,partial,27,1,0,yes
src/main/webapp/messenger/DisplayMessages.jsp,messenger,partial,30,1,0,yes
src/main/webapp/messenger/SentMessage.jsp,messenger,full,9,0,0,yes
src/main/webapp/messenger/Transfer/PostItems.jsp,messenger,none,0,0,0,no
src/main/webapp/messenger/Transfer/SearchComplete.jsp,messenger,none,0,1,0,yes
src/main/webapp/messenger/Transfer/SelectItems.jsp,messenger,none,0,1,0,yes
src/main/webapp/messenger/Transfer/error.jsp,messenger,none,0,0,0,no
src/main/webapp/messenger/ViewAttachment.jsp,messenger,none,0,1,0,yes
src/main/webapp/messenger/ViewMessage.jsp,messenger,full,35,0,0,yes
src/main/webapp/messenger/attachmentFrameset.jsp,messenger,none,0,0,0,yes
src/main/webapp/messenger/config/MessengerAdmin.jsp,messenger,partial,1,4,1,yes
src/main/webapp/messenger/generatePreviewPDF.jsp,messenger,partial,4,3,4,yes
src/main/webapp/messenger/msgSearchDemo.jsp,messenger,full,7,0,7,yes
src/main/webapp/messenger/selfCloseAndRefreshOpener.jsp,messenger,none,0,0,0,no
src/main/webapp/mfa/mfa_handler.jsp,mfa,full,2,0,0,yes
src/main/webapp/mfa/mfa_otp_handler.jsp,mfa,partial,1,1,0,yes
src/main/webapp/mfa/mfa_registration.jsp,mfa,full,4,0,0,yes
src/main/webapp/oscarMDS/Close.jsp,oscarMDS,full,1,0,1,yes
src/main/webapp/oscarMDS/CreateLab.jsp,oscarMDS,partial,1,17,1,yes
src/main/webapp/oscarMDS/CreateLabTest.jsp,oscarMDS,none,0,11,0,no
src/main/webapp/oscarMDS/ForwardingRules.jsp,oscarMDS,partial,1,11,1,yes
src/main/webapp/oscarMDS/Index.jsp,oscarMDS,partial,14,7,14,yes
src/main/webapp/oscarMDS/OpenEChart.jsp,oscarMDS,none,0,0,0,yes
src/main/webapp/oscarMDS/Page.jsp,oscarMDS,partial,16,1,16,yes
src/main/webapp/oscarMDS/PatientSearch.jsp,oscarMDS,partial,20,1,20,yes
src/main/webapp/oscarMDS/Search.jsp,oscarMDS,partial,13,3,13,yes
src/main/webapp/oscarMDS/SegmentDisplay.jsp,oscarMDS,partial,52,5,52,yes
src/main/webapp/oscarMDS/SelectProvider.jsp,oscarMDS,partial,3,4,3,no
src/main/webapp/oscarMDS/SelectProviderAltView.jsp,oscarMDS,partial,4,2,4,yes
src/main/webapp/oscarMDS/Split.jsp,oscarMDS,none,0,0,0,yes
src/main/webapp/oscarMDS/Splitclose.jsp,oscarMDS,none,0,0,0,no
src/main/webapp/oscarMDS/documentsInQueues.jsp,oscarMDS,partial,2,17,2,yes
src/main/webapp/oscarPrevention/AddPreventionData.jsp,oscarPrevention,partial,100,4,1,yes
src/main/webapp/oscarPrevention/AddPreventionDataDisambiguate.jsp,oscarPrevention,partial,5,1,5,yes
src/main/webapp/oscarPrevention/PreventionListManager.jsp,oscarPrevention,partial,2,6,2,yes
src/main/webapp/oscarPrevention/PreventionManager.jsp,oscarPrevention,partial,3,4,3,yes
src/main/webapp/oscarPrevention/close.jsp,oscarPrevention,none,0,0,0,no
src/main/webapp/oscarPrevention/dhirSubmission.jsp,oscarPrevention,partial,3,5,3,yes
src/main/webapp/oscarPrevention/index.jsp,oscarPrevention,partial,3,9,3,yes
src/main/webapp/oscarPrevention/review.jsp,oscarPrevention,partial,3,11,3,yes
src/main/webapp/oscarPrevention/test_case.jsp,oscarPrevention,none,0,0,0,yes
src/main/webapp/oscarReport/ManageDemographicQueryFavourites.jsp,oscarReport,none,0,1,0,yes
src/main/webapp/oscarReport/ReportDemographicReport.jsp,oscarReport,partial,3,44,3,yes
src/main/webapp/oscarReport/cds_4_report_form.jsp,oscarReport,none,0,10,0,no
src/main/webapp/oscarReport/cds_4_report_results.jsp,oscarReport,none,0,2,0,no
src/main/webapp/oscarReport/editCodeDesc.jsp,oscarReport,none,0,5,0,no
src/main/webapp/oscarReport/manageProvider.jsp,oscarReport,full,6,0,6,yes
src/main/webapp/oscarReport/mis_report_form.jsp,oscarReport,partial,2,7,2,no
src/main/webapp/oscarReport/oscarMeasurements/CDMReport.jsp,oscarReport,full,6,0,6,yes
src/main/webapp/oscarReport/oscarMeasurements/InitializeFrequencyOfRelevantTestsCDMReport.jsp,oscarReport,full,18,0,18,yes
src/main/webapp/oscarReport/oscarMeasurements/InitializePatientsInAbnormalRangeCDMReport.jsp,oscarReport,full,17,0,17,yes
src/main/webapp/oscarReport/oscarMeasurements/InitializePatientsMetGuidelineCDMReport.jsp,oscarReport,full,17,0,17,yes
src/main/webapp/oscarReport/oscarMeasurements/SelectCDMReport.jsp,oscarReport,partial,12,1,12,yes
src/main/webapp/oscarReport/oscarReportAgeSex.jsp,oscarReport,full,20,0,20,yes
src/main/webapp/oscarReport/oscarReportCalendarPopup.jsp,oscarReport,full,11,0,11,yes
src/main/webapp/oscarReport/oscarReportCatchment.jsp,oscarReport,partial,10,2,10,no
src/main/webapp/oscarReport/oscarReportDxReg.jsp,oscarReport,partial,3,21,3,yes
src/main/webapp/oscarReport/oscarReportVisitControl.jsp,oscarReport,partial,7,4,7,no
src/main/webapp/oscarReport/oscarReportVisit_lk.jspf,oscarReport,none,0,0,0,no
src/main/webapp/oscarReport/oscarReportVisit_vr.jspf,oscarReport,none,0,11,0,no
src/main/webapp/oscarReport/patientlist.jsp,oscarReport,partial,1,4,1,no
src/main/webapp/oscarReport/provider_service_report_export.jsp,oscarReport,none,0,0,0,no
src/main/webapp/oscarReport/provider_service_report_form.jsp,oscarReport,none,0,2,0,no
src/main/webapp/oscarReport/reportByTemplate/addEditTemplate.jsp,oscarReport,none,0,9,0,yes
src/main/webapp/oscarReport/reportByTemplate/clearSession.jsp,oscarReport,none,0,0,0,no
src/main/webapp/oscarReport/reportByTemplate/homePage.jsp,oscarReport,none,0,4,0,yes
src/main/webapp/oscarReport/reportByTemplate/listTemplates.jsp,oscarReport,none,0,0,0,no
src/main/webapp/oscarReport/reportByTemplate/rbtTopNav.jspf,oscarReport,none,0,0,0,no
src/main/webapp/oscarReport/reportByTemplate/reportConfiguration.jsp,oscarReport,partial,1,6,1,yes
src/main/webapp/oscarReport/reportByTemplate/resultReport.jsp,oscarReport,none,0,4,0,yes
src/main/webapp/oscarReport/reportByTemplate/templateGroups.jsp,oscarReport,none,0,14,0,yes
src/main/webapp/oscarReport/reportByTemplate/viewTemplate.jsp,oscarReport,none,0,3,0,yes
src/main/webapp/oscarResearch/oscarDxResearch/currentCodeList.jsp,oscarResearch,none,0,0,0,no
src/main/webapp/oscarResearch/oscarDxResearch/dxJSONCodeSearch.jsp,oscarResearch,none,0,2,0,no
src/main/webapp/oscarResearch/oscarDxResearch/dxQuickList.jsp,oscarResearch,full,1,0,1,yes
src/main/webapp/oscarResearch/oscarDxResearch/dxResearch.jsp,oscarResearch,partial,20,2,15,yes
src/main/webapp/oscarResearch/oscarDxResearch/dxResearchCustomization.jsp,oscarResearch,full,5,0,0,yes
src/main/webapp/oscarResearch/oscarDxResearch/dxResearchNewQuickList.jsp,oscarResearch,full,5,0,5,yes
src/main/webapp/oscarResearch/oscarDxResearch/dxResearchSelectAssociations.jsp,oscarResearch,full,18,0,2,yes
src/main/webapp/oscarResearch/oscarDxResearch/quickCodeList.jsp,oscarResearch,none,0,0,0,no
src/main/webapp/oscarRx/AddReaction2.jsp,oscarRx,partial,11,8,11,yes
src/main/webapp/oscarRx/AddRxComment.jsp,oscarRx,none,0,0,0,no
src/main/webapp/oscarRx/ChooseAllergy2.jsp,oscarRx,partial,6,4,6,yes
src/main/webapp/oscarRx/ChooseDrug.jsp,oscarRx,partial,19,2,19,yes
src/main/webapp/oscarRx/CopyFavorites2.jsp,oscarRx,partial,3,3,1,yes
src/main/webapp/oscarRx/DisplayRxRecord.jsp,oscarRx,partial,13,44,13,yes
src/main/webapp/oscarRx/DrugPrice.jsp,oscarRx,none,0,0,0,no
src/main/webapp/oscarRx/EditFavorites2.jsp,oscarRx,partial,2,9,2,yes
src/main/webapp/oscarRx/InteractionDisplay.jsp,oscarRx,none,0,0,0,no
src/main/webapp/oscarRx/LimitedUseCode.jsp,oscarRx,none,0,1,0,no
src/main/webapp/oscarRx/ListDrugs.jsp,oscarRx,full,9,0,0,yes
src/main/webapp/oscarRx/ManagePharmacy2.jsp,oscarRx,partial,14,6,14,yes
src/main/webapp/oscarRx/Preview2.jsp,oscarRx,partial,22,1,22,yes
src/main/webapp/oscarRx/Print.jsp,oscarRx,partial,5,1,5,yes
src/main/webapp/oscarRx/PrintDrugProfile2.jsp,oscarRx,full,6,0,6,yes
src/main/webapp/oscarRx/RenalDosing.jsp,oscarRx,none,0,2,0,no
src/main/webapp/oscarRx/SearchDrug3.jsp,oscarRx,partial,108,1,81,yes
src/main/webapp/oscarRx/SelectPharmacy2.jsp,oscarRx,partial,11,12,11,yes
src/main/webapp/oscarRx/SelectReason.jsp,oscarRx,partial,7,3,7,yes
src/main/webapp/oscarRx/ShowAllergies2.jsp,oscarRx,partial,6,11,6,yes
src/main/webapp/oscarRx/ShowPreviousPrints.jsp,oscarRx,none,0,0,0,yes
src/main/webapp/oscarRx/SideLinksEditFavorites2.jsp,oscarRx,full,6,0,6,yes
src/main/webapp/oscarRx/SideLinksNoEditFavorites.jsp,oscarRx,full,2,0,2,yes
src/main/webapp/oscarRx/SideLinksNoEditFavorites2.jsp,oscarRx,full,2,0,2,yes
src/main/webapp/oscarRx/StaticScript2.jsp,oscarRx,partial,11,4,9,yes
src/main/webapp/oscarRx/TopLinks.jsp,oscarRx,full,2,0,2,yes
src/main/webapp/oscarRx/TopLinks2.jspf,oscarRx,full,10,0,0,yes
src/main/webapp/oscarRx/UpdateInteractingDrugs.jsp,oscarRx,none,0,0,0,no
src/main/webapp/oscarRx/ViewPharmacy.jsp,oscarRx,partial,12,1,12,yes
src/main/webapp/oscarRx/ViewScript2.jsp,oscarRx,partial,21,3,0,yes
src/main/webapp/oscarRx/WriteScript.jsp,oscarRx,partial,44,17,0,yes
src/main/webapp/oscarRx/chartDrugProfile.jsp,oscarRx,partial,5,2,5,yes
src/main/webapp/oscarRx/completeMedRec.jsp,oscarRx,none,0,0,0,yes
src/main/webapp/oscarRx/displayMedHistory.jsp,oscarRx,none,0,2,0,yes
src/main/webapp/oscarRx/prescribe.jsp,oscarRx,partial,67,4,41,yes
src/main/webapp/oscarRx/setDefaultAddr.jsp,oscarRx,none,0,0,0,no
src/main/webapp/oscarRx/updateForm.jsp,oscarRx,none,0,95,0,yes
src/main/webapp/oscarRx/updateHiddenResources.jsp,oscarRx,none,0,0,0,no
src/main/webapp/oscarWorkflow/WorkFlowList.jsp,oscarWorkflow,partial,3,8,3,yes
src/main/webapp/provider/appointmentFormsLinks.jspf,provider,none,0,0,0,no
src/main/webapp/provider/appointmentPregnancy.jspf,provider,none,0,0,0,no
src/main/webapp/provider/appointmentprovideradminday.jsp,provider,partial,111,4,0,yes
src/main/webapp/provider/appointmentprovideradminmonth.jsp,provider,partial,57,4,57,yes
src/main/webapp/provider/changePassword.jsp,provider,none,0,0,0,no
src/main/webapp/provider/clients.jsp,provider,none,0,12,0,yes
src/main/webapp/provider/cpp_preferences.jsp,provider,partial,3,25,3,no
src/main/webapp/provider/editSignature.jsp,provider,full,9,0,9,yes
src/main/webapp/provider/er_clerk.jsp,provider,none,0,0,0,no
src/main/webapp/provider/formALPHAprint.jsp,provider,none,0,0,0,no
src/main/webapp/provider/formALPHAprint1.jsp,provider,none,0,24,0,no
src/main/webapp/provider/infirmarydemographiclist.jspf,provider,partial,2,2,2,yes
src/main/webapp/provider/infirmaryviewprogramlist.jspf,provider,none,0,0,0,no
src/main/webapp/provider/mainMenu.jsp,provider,partial,33,2,33,yes
src/main/webapp/provider/obarchecklistedit_99_12.jsp,provider,none,0,1,0,no
src/main/webapp/provider/obarriskedit_99_12.jsp,provider,none,0,1,0,no
src/main/webapp/provider/preference_action.jsp,provider,none,0,0,0,no
src/main/webapp/provider/providerAddress.jsp,provider,partial,5,4,5,yes
src/main/webapp/provider/providerColourErr.jsp,provider,full,4,0,4,yes
src/main/webapp/provider/providerColourPicker.jsp,provider,full,7,0,7,yes
src/main/webapp/provider/providerDefaultDxCode.jsp,provider,none,0,3,0,no
src/main/webapp/provider/providerFax.jsp,provider,full,6,0,6,yes
src/main/webapp/provider/providerFaxErr.jsp,provider,full,4,0,4,yes
src/main/webapp/provider/providerPhone.jsp,provider,full,6,0,6,yes
src/main/webapp/provider/providerPreferenceQuickLinksAction.jsp,provider,none,0,0,0,no
src/main/webapp/provider/providerPrinter.jsp,provider,full,20,0,20,yes
src/main/webapp/provider/provideraddstatus.jsp,provider,full,1,0,1,yes
src/main/webapp/provider/providerchangepassword.jsp,provider,full,26,0,26,yes
src/main/webapp/provider/providercontrol.jsp,provider,none,0,0,0,no
src/main/webapp/provider/providerdisplaymygroup.jsp,provider,full,8,0,4,yes
src/main/webapp/provider/providerencounterhistory.jsp,provider,none,0,1,0,no
src/main/webapp/provider/providerencounterprint.jsp,provider,none,0,1,0,no
src/main/webapp/provider/providerencountersingle.jsp,provider,none,0,3,0,no
src/main/webapp/provider/providernewgroup.jsp,provider,partial,6,3,6,yes
src/main/webapp/provider/providerpreference.jsp,provider,full,154,0,0,yes
src/main/webapp/provider/providersavedemographicaccessory.jsp,provider,none,0,1,0,no
src/main/webapp/provider/providersavemygroup.jsp,provider,full,4,0,4,yes
src/main/webapp/provider/providerupdatepassword.jsp,provider,none,0,1,0,no
src/main/webapp/provider/providerupdatepreference.jsp,provider,full,5,0,3,yes
src/main/webapp/provider/receptionistfindprovider.jsp,provider,partial,8,1,8,yes
src/main/webapp/provider/schedulePage.js.jsp,provider,full,9,0,6,yes
src/main/webapp/provider/setAppointmentCardPrefs.jsp,provider,none,0,1,0,no
src/main/webapp/provider/setCppSingleLine.jsp,provider,partial,1,3,1,no
src/main/webapp/provider/setDashboardPrefs.jsp,provider,full,1,0,1,no
src/main/webapp/provider/setDisplayDocumentAs.jsp,provider,none,0,1,0,no
src/main/webapp/provider/setDocDefaultQueue.jsp,provider,partial,1,2,1,no
src/main/webapp/provider/setEDocBrowserInDocumentReport.jsp,provider,partial,1,1,1,no
src/main/webapp/provider/setEDocBrowserInMasterFile.jsp,provider,partial,1,1,1,no
src/main/webapp/provider/setEncounterWindowSize.jsp,provider,none,0,1,0,no
src/main/webapp/provider/setGenProperty.jsp,provider,partial,1,2,1,no
src/main/webapp/provider/setGenRxDefaultQuantityProperty.jsp,provider,none,0,0,0,no
src/main/webapp/provider/setGenRxPageSizeProperty.jsp,provider,partial,1,2,1,no
src/main/webapp/provider/setGenRxProfileViewProperty.jsp,provider,partial,1,2,1,no
src/main/webapp/provider/setHl7LabResultPrefs.jsp,provider,none,0,1,0,no
src/main/webapp/provider/setLabAckComment.jsp,provider,partial,1,3,1,no
src/main/webapp/provider/setLabMacroPrefs.jsp,provider,partial,30,1,0,yes
src/main/webapp/provider/setLabRecallPrefs.jsp,provider,none,0,7,0,no
src/main/webapp/provider/setNoteStaleDate.jsp,provider,partial,7,2,7,no
src/main/webapp/provider/setPatientNameLength.jsp,provider,partial,1,1,1,no
src/main/webapp/provider/setPreventionPrefs.jsp,provider,none,0,0,0,no
src/main/webapp/provider/setQuickChartSize.jsp,provider,none,0,1,0,no
src/main/webapp/provider/setShowPatientDOB.jsp,provider,partial,1,3,1,no
src/main/webapp/provider/setTicklerPreferences.jsp,provider,none,0,0,0,no
src/main/webapp/provider/storeApptInSession.jsp,provider,none,0,0,0,no
src/main/webapp/provider/tabAlertsRefresh.jsp,provider,full,4,0,4,yes
src/main/webapp/provider/vaccine_provider.jsp,provider,none,0,0,0,no
src/main/webapp/report/ClinicalExport.jsp,report,none,0,0,0,no
src/main/webapp/report/GenerateLetters.jsp,report,partial,3,4,3,yes
src/main/webapp/report/reportExport.jsp,report,none,0,0,0,no
src/main/webapp/report/reportFilter.jsp,report,partial,1,4,1,yes
src/main/webapp/report/reportFormCaption.jsp,report,none,0,2,0,yes
src/main/webapp/report/reportFormConfig.jsp,report,none,0,5,0,yes
src/main/webapp/report/reportFormDemoConfig.jsp,report,none,0,4,0,yes
src/main/webapp/report/reportFormOrder.jsp,report,none,0,2,0,yes
src/main/webapp/report/reportFormRecord.jsp,report,none,0,4,0,yes
src/main/webapp/report/reportMainBeanConn.jspf,report,none,0,0,0,no
src/main/webapp/report/reportResult.jsp,report,none,0,3,0,yes
src/main/webapp/report/reportdaysheet.jsp,report,full,12,0,12,yes
src/main/webapp/report/reportecharthistory.jsp,report,partial,5,1,5,yes
src/main/webapp/report/reportedblist.jsp,report,none,0,0,0,no
src/main/webapp/report/reportindex.jsp,report,partial,10,1,8,yes
src/main/webapp/report/reportonbilledphcp.jsp,report,partial,1,57,1,yes
src/main/webapp/report/reportonbilledvisitprovider.jsp,report,none,0,9,0,no
src/main/webapp/schedule/index.jsp,schedule,full,1,0,1,yes
src/main/webapp/schedule/scheduleDisplayTemplate.jsp,schedule,none,0,0,0,no
src/main/webapp/schedule/schedulecreatedate.jsp,schedule,full,21,0,21,yes
src/main/webapp/schedule/scheduledatefinal.jsp,schedule,full,6,0,6,yes
src/main/webapp/schedule/scheduledatepopup.jsp,schedule,full,10,0,10,yes
src/main/webapp/schedule/scheduledatesave.jsp,schedule,full,1,0,1,yes
src/main/webapp/schedule/scheduleedittemplate.jsp,schedule,full,12,0,12,yes
src/main/webapp/schedule/scheduleflipview.jsp,schedule,partial,10,1,10,yes
src/main/webapp/schedule/scheduleholidaysetting.jsp,schedule,full,17,0,17,yes
src/main/webapp/schedule/scheduletemplateapplying.jsp,schedule,full,36,0,0,yes
src/main/webapp/schedule/scheduletemplatecodesetting.jsp,schedule,partial,21,1,21,yes
src/main/webapp/schedule/scheduletemplatesetting.jsp,schedule,full,13,0,0,yes
src/main/webapp/scratch/index.jsp,scratch,partial,2,2,2,yes
src/main/webapp/scratch/version.jsp,scratch,partial,3,2,2,yes
src/main/webapp/securityError.jsp,securityError.jsp,none,0,0,0,no
src/main/webapp/select_facility.jsp,select_facility.jsp,none,0,0,0,no
src/main/webapp/share/CalendarPopup.jsp,share,full,13,0,0,yes
src/main/webapp/share/templates/patient.jspf,share,full,4,0,4,yes
src/main/webapp/signature_pad/tabletSignature.jsp,signature_pad,full,3,0,3,yes
src/main/webapp/signature_pad/uploadSignature.jsp,signature_pad,none,0,0,0,no
src/main/webapp/status/sessionHeartbeat.jsp,status,none,0,0,0,no
src/main/webapp/taglibs.jsp,taglibs.jsp,none,0,0,0,yes
src/main/webapp/tickler/index.jsp,tickler,none,0,0,0,no
src/main/webapp/tickler/ticklerAdd.jsp,tickler,full,20,0,19,yes
src/main/webapp/tickler/ticklerAddWidget.jsp,tickler,none,0,10,0,no
src/main/webapp/tickler/ticklerDemoMain.jsp,tickler,partial,28,3,28,yes
src/main/webapp/tickler/ticklerEdit.jsp,tickler,full,28,0,2,yes
src/main/webapp/tickler/ticklerEditSuccess.jsp,tickler,none,0,0,0,no
src/main/webapp/tickler/ticklerMain.jsp,tickler,partial,51,3,40,yes
src/main/webapp/tickler/ticklerSuggestedText.jsp,tickler,full,9,0,9,yes
src/main/webapp/waitinglist/Add2WaitingList.jsp,waitinglist,none,0,1,0,yes
src/main/webapp/waitinglist/DisplayPatientWaitingList.jsp,waitinglist,partial,2,6,2,yes
src/main/webapp/waitinglist/DisplayWaitingList.jsp,waitinglist,partial,3,9,3,yes
src/main/webapp/waitinglist/EditWaitingListName.jsp,waitinglist,full,14,0,14,yes
src/main/webapp/waitinglist/RemoveFromWaitingList.jsp,waitinglist,none,0,1,0,yes
src/main/webapp/web/dashboard/display/AssignTickler.jsp,web,none,0,10,0,no
src/main/webapp/web/dashboard/display/DashboardDisplay.jsp,web,none,0,3,0,yes
src/main/webapp/web/dashboard/display/DrilldownDisplay.jsp,web,none,0,19,0,no
src/main/webapp/web/dashboard/display/IndicatorPanel.jsp,web,none,0,0,0,no
src/main/webapp/web/dashboard/display/sharedOutcomesDashboard.jsp,web,none,0,1,0,no
src/main/webapp/web/inboxhub/Inboxhub.jsp,web,full,4,0,0,yes
src/main/webapp/web/inboxhub/InboxhubForm.jsp,web,partial,51,4,0,yes
src/main/webapp/web/inboxhub/InboxhubListMode.jsp,web,full,26,0,0,yes
src/main/webapp/web/inboxhub/InboxhubTopbar.jsp,web,full,7,0,0,yes
src/main/webapp/web/inboxhub/InboxhubViewMode.jsp,web,partial,1,1,0,yes
